DATE;SP500;NASDAQ,AAPL;NASDAQ,AMZN;NASDAQ,GOOGL
1491325080;2355,6799;144,125;905,845;851,54
1491325140;2355,46;144,17;905,82;851,84
1491325200;2354,53;144,14;905,67;851,58
1491325260;2354,5901;144,06;905,17;851,39
1491325320;2354,6499;144,06;904,96;851,08
1491325380;2354,79;144,0648;905,03;850,68
1491325440;2355,0701;144,05;905,34;850,86
1491325500;2354,8201;144,079;905,255;850,95
1491325560;2354,4199;144,05;905,26;850,67
1491325620;2354,98;144,04;904,87;850,72
1491325680;2355,1101;144,07;905,05;851,09
1491325740;2355,3899;144,04;905,455;851,01
1491325800;2355,75;144,07;905,79;851,38
1491325860;2356,49;144,09;906,3096;851,32
1491325920;2356,5601;144,15;906,6;851,7
1491325980;2356,55;144,17;906,8052;851,7
1491326040;2356,71;144,2241;907,7432;851,56
1491326100;2356,8101;144,26;908;851,56
1491326160;2356,6499;144,28;907,87;851,57
1491326220;2357,04;144,2627;907,1866;851,52
1491326280;2357,51;144,33;908,05;851,68
1491326340;2357,49;144,33;908,27;851,8
1491326400;2357,3999;144,281;908,2172;851,94
1491326460;2357,25;144,27;907,25;851,5
1491326520;2357,29;144,285;906,97;851,34
1491326580;2357,28;144,27;907,0216;851,51
1491326640;2357,4199;144,25;906,675;851,52
1491326700;2357,4199;144,2975;906,697;851,83
1491326760;2357,01;144,315;907,08;851,83
1491326820;2356,8;144,2752;906,38;851,48
1491326880;2356,6001;144,26;906,6;851,31
1491326940;2356,51;144,23;906,86;851,3819
1491327000;2356,5801;144,235;906,97;851,39
1491327060;2356,52;144,27;906,72;851,72
1491327120;2356,74;144,26;906,92;851,6
1491327180;2356,8999;144,261;906,92;851,78
1491327240;2357,1699;144,28;907,03;851,92
1491327300;2357,3;144,29;906,92;851,86
1491327360;2357,27;144,32;907,1;851,9174
1491327420;2357,1599;144,3178;907,09;851,975
1491327480;2357,5801;144,31;907,05;852,11
1491327540;2357,46;144,34;907,03;852,155
1491327600;2357,8601;144,349;906,45;851,926
1491327660;2357,8401;144,37;906,49;852,04
1491327720;2357,6799;144,3757;906,3709;851,695
1491327780;2357,5801;144,36;905,8853;851,49
1491327840;2357,6799;144,34;905,97;851,49
1491327900;2357,3301;144,35;905,8937;851,665
1491327960;2357,3301;144,31;905,79;851,555
1491328020;2357,27;144,33;905,3725;851,5
1491328080;2356,8799;144,325;905;851,5101
1491328140;2356,8799;144,29;904,9975;851,34
1491328200;2356,6299;144,2734;904,88;851,6
1491328260;2356,4199;144,3;905,1309;851,4273
1491328320;2356,6201;144,27;904,885;851,37
1491328380;2356,8101;144,29;905,02;851,37
1491328440;2357,0701;144,2754;905,1;851,37
1491328500;2357,48;144,31;905,01;851,3501
1491328560;2357,5801;144,3267;905,01;851,4044
1491328620;2357,3301;144,315;903,82;851,4
1491328680;2357,3999;144,295;903,4;851,1435
1491328740;2357,5601;144,3148;903,6;851,15
1491328800;2357,9299;144,38;903,758;851,18
1491328860;2357,6201;144,435;904,16;851,435
1491328920;2357,71;144,3955;903,835;851,39
1491328980;2358,22;144,45;903,43;851,58
1491329040;2357,8301;144,47;903,49;851,6
1491329100;2358,1399;144,4622;903,51;851,62
1491329160;2358,1201;144,54;903,87;851,7175
1491329220;2358,71;144,51;904,6;851,71
1491329280;2358,5801;144,55;904,7968;852,18
1491329340;2358,5;144,52;904,26;852,13
1491329400;2358,6799;144,53;904,14;851,8801
1491329460;2358,5701;144,5352;903,9237;851,7701
1491329520;2358,3999;144,565;903,98;852
1491329580;2358,3201;144,545;903,68;851,89
1491329640;2358,6001;144,5057;903,21;851,8923
1491329700;2358,7;144,5;903,74;851,8923
1491329760;2359;144,51;903,99;851,94
1491329820;2359,2;144,53;904,1198;851,98
1491329880;2359,3899;144,56;904,3113;852
1491329940;2359,21;144,59;904,27;851,96
1491330000;2358,6799;144,5934;904,26;852,09
1491330060;2358,8799;144,62;904,23;851,97
1491330120;2359,3401;144,61;904,2888;851,87
1491330180;2359,25;144,67;904,66;852
1491330240;2359,51;144,7;904,84;851,905
1491330300;2359,77;144,72;904,89;851,9697
1491330360;2360,1699;144,74;904,71;852,06
1491330420;2360,0801;144,81;904,76;852,155
1491330480;2359,8501;144,81;904,41;852,02
1491330540;2359,73;144,77;904,12;851,87
1491330600;2359,6299;144,7;903,58;851,8762
1491330660;2359,54;144,7156;903,802;851,75
1491330720;2359,8201;144,75;904,2495;851,935
1491330780;2359,8899;144,82;904,37;851,79
1491330840;2359,78;144,87;904,23;851,8
1491330900;2359,5601;144,85;904,41;851,945
1491330960;2358,95;144,81;904,32;851,84
1491331020;2359,01;144,725;903,993;851,4525
1491331080;2359,05;144,76;904,0473;851,41
1491331140;2359,3501;144,785;904,145;851,34
1491331200;2359,22;144,81;904,5;851,59
1491331260;2359,47;144,8;904,62;851,645
1491331320;2359,55;144,77;904,435;851,6262
1491331380;2359,8701;144,779;904,38;851,75
1491331440;2359,6001;144,7999;904,37;851,75
1491331500;2359,24;144,786;904,125;851,77
1491331560;2358,53;144,7343;904,32;851,65
1491331620;2358,8401;144,6767;903,84;851,33
1491331680;2359,1599;144,69;903,83;851,21
1491331740;2358,78;144,7199;904,211;851,42
1491331800;2358,8;144,71;904,64;851,38
1491331860;2359,1899;144,715;905,02;851,63
1491331920;2359,1201;144,73;905,64;851,7
1491331980;2358,72;144,76;905,79;851,6
1491332040;2358,7;144,73;905,46;851,42
1491332100;2358,3201;144,73;905,38;851,57
1491332160;2358,1699;144,705;905,602;851,63
1491332220;2358,3701;144,67;905,69;851,51
1491332280;2358,4399;144,675;905,7069;851,45
1491332340;2357,4199;144,68;905,85;851,45
1491332400;2357,4099;144,6;905,36;851,06
1491332460;2357,8;144,59;905,34;850,8499
1491332520;2358,1399;144,63;905,77;850,9
1491332580;2357,9199;144,65;906,0183;851,05
1491332640;2358,26;144,64;905,74;851,01
1491332700;2357,8401;144,68;905,735;851,04
1491332760;2358,1001;144,635;905,62;850,67
1491332820;2358,28;144,65;905,89;850,7269
1491332880;2358,1201;144,607;905,7201;850,45
1491332940;2357,73;144,595;905,9398;850,22
1491333000;2358;144,545;906,0999;850,45
1491333060;2358,0601;144,6;906,1215;850,695
1491333120;2358,1399;144,615;906,0467;850,77
1491333180;2357,8601;144,58;906,135;850,84
1491333240;2357,99;144,5854;905,97;850,93
1491333300;2357,2;144,59;906,02;850,805
1491333360;2357,1899;144,55;905,73;850,445
1491333420;2357,7;144,535;905,26;850,29
1491333480;2357,5;144,62;905,9125;850,8
1491333540;2357,22;144,6025;905,67;850,7
1491333600;2356,96;144,63;905,385;850,62
1491333660;2356,1899;144,65;904,64;850,575
1491333720;2356,3201;144,59;903,485;850,11
1491333780;2356,78;144,58;903,94;850,305
1491333840;2356,97;144,64;904,55;850,54
1491333900;2356,99;144,645;904,3973;850,84
1491333960;2357,0601;144,64;904,8;850,7403
1491334020;2356,73;144,675;905,025;850,86
1491334080;2357,0801;144,66;904,4875;850,5
1491334140;2356,6201;144,675;904,64;850,85
1491334200;2357,55;144,63;904,63;850,54
1491334260;2358,45;144,685;904,89;851,06
1491334320;2358,8701;144,72;905,1394;851,14
1491334380;2358,8999;144,75;904,84;851,58
1491334440;2358,4399;144,745;904,92;851,49
1491334500;2358,49;144,69;905,065;851,47
1491334560;2358,4199;144,74;905,1301;851,59
1491334620;2358,3501;144,76;904,61;851,3216
1491334680;2358,53;144,78;905,04;851,375
1491334740;2358,8601;144,7548;904,77;851,56
1491334800;2358,3401;144,775;904,89;851,78
1491334860;2358,5701;144,74;904,905;851,53
1491334920;2358,97;144,77;905,12;851,57
1491334980;2359,04;144,789;905,06;851,836
1491335040;2358,99;144,8247;905,55;851,74
1491335100;2359,4399;144,85;905,56;851,73
1491335160;2359,3301;144,85;905,9;851,88
1491335220;2359,45;144,85;905,92;851,95
1491335280;2359,6101;144,85;906,05;851,4969
1491335340;2359,47;144,86;906,43;851,48
1491335400;2359,4099;144,85;906,43;851,5601
1491335460;2358,7;144,84;906,48;851,99
1491335520;2359,01;144,8;906,86;851,76
1491335580;2359,25;144,8;906,92;851,77
1491335640;2359,0701;144,82;906,5829;851,911
1491335700;2360,1101;144,8;906,89;851,92
1491335760;2359,6699;144,84;906,98;851,93
1491335820;2359,28;144,775;907;851,9999
1491335880;2359,71;144,74;906,98;851,925
1491335940;2359,96;144,76;906,98;852
1491336000;2359,96;144,77;906,83;852,57
1491399000;2368,3501;144,63;910,725;854,71
1491399060;2367,6799;144,6139;910,725;852,53
1491399120;2367,6499;144,568;909,07;850,89
1491399180;2367,5901;144,73;909,959;852,74
1491399240;2367,46;144,5436;909,33;853,05
1491399300;2367,4099;144,375;911,12;853,04
1491399360;2367,5901;144,53;911,55;854,66
1491399420;2366,8899;144,53;913,82;854,5718
1491399480;2367,22;144,6355;913,73;854,1796
1491399540;2367,3301;144,63;913,889;853,755
1491399600;2367,72;144,55;914,2;853,265
1491399660;2368,95;144,64;915,0953;853,55
1491399720;2369,3601;144,72;914,46;854,35
1491399780;2369,1399;144,8714;915,51;854,5152
1491399840;2369,0801;144,95;915,262;853,97
1491399900;2369,6599;144,9;916,83;853,3263
1491399960;2370,0901;144,95;916,29;852,65
1491400020;2370,71;144,95;917,65;852,3
1491400080;2372,1001;145,02;918,05;851,97
1491400140;2372,5901;145,04;918,49;852,24
1491400200;2372,76;145,12;918,94;853,01
1491400260;2372,6399;144,99;919,65;853,22
1491400320;2372,73;144,92;919,3473;853,66
1491400380;2372,8;145;917,61;852,77
1491400440;2372,79;144,9206;916,65;852,07
1491400500;2372,97;144,85;917,18;852,115
1491400560;2373,21;144,7116;916,8;852,01
1491400620;2373,4199;144,8065;918,78;852,33
1491400680;2373,3301;144,8;918,776;852,69
1491400740;2373,3999;144,705;918;852,32
1491400800;2372,4099;144,7725;918,16;852,1
1491400860;2373,6101;144,61;918,21;852
1491400920;2374,78;144,61;917,821;852,4827
1491400980;2375,3799;144,7;918,26;852,54
1491401040;2375,8101;144,68;918,61;852,66
1491401100;2375,6799;144,72;917,75;852,205
1491401160;2375,05;144,81;916,185;851,43
1491401220;2374,6799;144,78;915,0648;850,71
1491401280;2375,5601;144,7;915,23;850,7
1491401340;2375,3201;144,75;915,31;851,04
1491401400;2375,02;144,84;916,5;851,66
1491401460;2375,1101;144,8401;915,788;851,51
1491401520;2374,8101;144,86;914,5935;851,29
1491401580;2374,77;144,83;914,54;851,355
1491401640;2375,1101;144,78;914,7864;851,6
1491401700;2375,7;144,7886;914,11;851,7094
1491401760;2376,27;144,88;913,974;851,94
1491401820;2375,9399;144,94;914,195;851,79
1491401880;2375,8999;144,9299;914;851,9
1491401940;2376,28;144,8835;913,63;851,38
1491402000;2377,5701;144,92;912,75;851,74
1491402060;2377,74;144,9;913,125;852,12
1491402120;2377,96;144,87;912,98;852,07
1491402180;2377,6599;144,87;912,11;851,96
1491402240;2376,9299;144,84;911,81;851,7
1491402300;2376,8701;144,81;911,8;851,92
1491402360;2377,3;144,83;913,198;852,0356
1491402420;2377,45;144,9;914,085;851,89
1491402480;2376,99;144,96;914,16;852
1491402540;2377,01;144,96;914,51;851,88
1491402600;2376,0701;145;914,03;851,96
1491402660;2375,47;145,086;914;852,02
1491402720;2375,0701;145,08;914,05;852,33
1491402780;2375,4399;145,07;913,778;851,94
1491402840;2374,96;145;913,77;852,03
1491402900;2375,02;144,9704;913,38;851,92
1491402960;2374,5701;145,06;914,5;851,838
1491403020;2374,3999;145,0725;915,11;851,695
1491403080;2374,26;145,04;915,19;851,75
1491403140;2374,8101;145,04;915,83;851,8675
1491403200;2375,7;145,04;915,738;851,81
1491403260;2376,0801;145,12;917,34;852,24
1491403320;2375,3201;145,105;917,25;852,4118
1491403380;2375,79;145,12;917,141;852,15
1491403440;2376,1399;145,2243;916,83;852,385
1491403500;2376,3501;145,235;916,87;852,53
1491403560;2376,5601;145,28;916,66;852,5925
1491403620;2376,6001;145,3;917,17;853,159
1491403680;2375,97;145,35;917,5621;853,35
1491403740;2375,3101;145,36;917,72;853,31
1491403800;2375,01;145,36;917,26;853,04
1491403860;2375,29;145,34;916,9;852,9
1491403920;2375;145,3505;917,7402;853,13
1491403980;2375,49;145,2583;917,92;852,845
1491404040;2375,8501;145,32;918,03;853,04
1491404100;2376,1001;145,33;918,25;852,66
1491404160;2375,98;145,28;918,365;852,44
1491404220;2375,48;145,28;918,2528;852,28
1491404280;2375,8701;145,22;917,3201;852
1491404340;2375,71;145,236;917,76;851,8
1491404400;2376,5;145,28;918,0664;852,03
1491404460;2376,0801;145,38;919,115;852,95
1491404520;2375,6201;145,37;918,8744;852,605
1491404580;2374,96;145,36;919,16;852,7871
1491404640;2374,8101;145,31;919,0304;852,54
1491404700;2373,4399;145,31;919,4113;852,45
1491404760;2372,73;145,2301;918,9617;852
1491404820;2373,1599;145,12;918,52;851,81
1491404880;2373,05;145,18;919,14;852,335
1491404940;2372,5901;145,21;919,4;852,24
1491405000;2372,51;145,17;918,87;851,935
1491405060;2373,46;145,1;917,9;852,12
1491405120;2373,4199;145,18;918,27;852,38
1491405180;2373,3201;145,18;918,39;852,1
1491405240;2373,3;145,16;917,86;852,1
1491405300;2373,49;145,08;917,96;852,02
1491405360;2372,5901;145,085;918,16;852,41
1491405420;2372,8401;145,1167;917,6475;852,25
1491405480;2372,1299;145,1192;917,9;852,38
1491405540;2372,49;145,1;917,235;852,05
1491405600;2371,79;145,1359;917,39;852,2623
1491405660;2372,6799;145,07;917,95;852,18
1491405720;2371,5801;145,11;918,75;852,28
1491405780;2371,5601;145,07;918,515;851,7
1491405840;2371,24;145,09;918,41;852
1491405900;2371,21;145,01;918,5123;851,95
1491405960;2371,1201;144,98;918,56;851,95
1491406020;2371,4399;144,96;918,7459;852,105
1491406080;2371,1101;144,97;919,6876;852,18
1491406140;2370,21;144,97;918,9617;851,95
1491406200;2369,1899;144,89;917,44;851,21
1491406260;2369,5901;144,857;917,37;850,84
1491406320;2371,5;144,8641;917,7895;851,34
1491406380;2372,26;144,96;918,62;851,93
1491406440;2371,6299;145,0408;919,095;852,16
1491406500;2371,99;145,08;918,97;852,17
1491406560;2372,01;145,14;920,18;852,065
1491406620;2372,3899;145,16;919,3461;852,255
1491406680;2372,3501;145,1808;919,6981;852,45
1491406740;2372,3799;145,205;919,5883;852,43
1491406800;2373,2;145,23;919,7433;852,23
1491406860;2373,48;145,319;920,685;852,415
1491406920;2373,3201;145,23;921,505;852,28
1491406980;2373,1101;145,24;921,2305;852,165
1491407040;2373,77;145,26;921,193;852,23
1491407100;2374,3301;145,285;921,54;852,1575
1491407160;2373,8101;145,29;921,59;852,22
1491407220;2373,77;145,2243;921,67;852,12
1491407280;2373,6399;145,19;921,86;852,22
1491407340;2373,6899;145,22;922,22;852,365
1491407400;2373,45;145,2044;922,31;852,2775
1491407460;2373,6001;145,16;921,44;852,15
1491407520;2373,53;145,19;921,41;852,145
1491407580;2373,4099;145,19;921,84;852,065
1491407640;2373,4199;145,18;921,7508;852,09
1491407700;2373,5701;145,178;921,6;852,01
1491407760;2373,24;145,23;921,97;852,2
1491407820;2373,1899;145,225;922,21;851,9
1491407880;2372,53;145,26;922,2602;851,85
1491407940;2372,28;145,18;921,693;851,815
1491408000;2372,5601;145,2;921,719;851,51
1491408060;2372,23;145,24;921,64;851,72
1491408120;2372,3601;145,21;921,09;851,82
1491408180;2372,25;145,19;920,535;851,67
1491408240;2372,8;145,2;920,98;851,745
1491408300;2372,8201;145,22;921,4825;851,706
1491408360;2373,26;145,23;922,1768;852,015
1491408420;2373,1399;145,245;921,965;851,795
1491408480;2373,24;145,2644;922,1175;851,855
1491408540;2372,6899;145,2342;922,055;852
1491408600;2372,46;145,2;921,94;851,93
1491408660;2373,0601;145,2;921,74;851,96
1491408720;2373,1299;145,25;921,7468;852,15
1491408780;2373,26;145,23;921,5781;851,97
1491408840;2373,04;145,24;921,36;851,84
1491408900;2373,21;145,26;921,3121;852
1491408960;2373,3201;145,2559;921,62;852,04
1491409020;2373,3401;145,2701;921,69;852,09
1491409080;2373,4299;145,31;921,83;852,215
1491409140;2373,8201;145,3457;922,04;852,429
1491409200;2374,0601;145,39;922,05;852,3
1491409260;2375;145,3559;923;852,33
1491409320;2375,1001;145,404;923,19;852,42
1491409380;2375;145,42;923,46;852,46
1491409440;2375,1699;145,4065;923,4965;852,6
1491409500;2375,0901;145,424;923,31;852,72
1491409560;2374,8799;145,36;922,98;852,87
1491409620;2375,01;145,275;922,05;852,84
1491409680;2374,7;145,1701;922,19;852,84
1491409740;2374,8;145,19;921,8398;852,795
1491409800;2374,6101;145,2;922,06;853,0752
1491409860;2374,6899;145,14;921,45;853,15
1491409920;2374,8201;145,15;921,4442;853,285
1491409980;2374,78;145,1701;921,96;853,31
1491410040;2375,3501;145,17;921,899;853,38
1491410100;2375,47;145,175;922,04;853,715
1491410160;2375,04;145,215;922,195;853,855
1491410220;2375,05;145,2341;922,0361;853,6992
1491410280;2374,8101;145,285;921,99;853,8147
1491410340;2374,98;145,2671;922,045;853,63
1491410400;2374,8101;145,32;922,04;853,62
1491410460;2375,3201;145,28;922,18;853,41
1491410520;2375,28;145,295;922,0895;853,35
1491410580;2375,52;145,2799;921,85;853,425
1491410640;2375,8;145,29;922;853,59
1491410700;2375,8701;145,3047;922,5;853,63
1491410760;2375,6001;145,34;922,155;853,73
1491410820;2375,75;145,35;922,4098;853,61
1491410880;2375,76;145,35;922,231;853,575
1491410940;2375,7;145,35;922,45;853,725
1491411000;2375,8601;145,37;922,55;853,8
1491411060;2376,2;145,42;922,11;854,08
1491411120;2376,21;145,3953;921,65;854,29
1491411180;2376,1899;145,4248;921,7878;854,39
1491411240;2376,1201;145,36;921,99;854,38
1491411300;2375,8899;145,3533;921,4426;854,295
1491411360;2375,4399;145,36;921,44;854,3899
1491411420;2375,24;145,32;921,45;853,9
1491411480;2375,22;145,315;922,19;853,96
1491411540;2375,48;145,3353;921,9164;854
1491411600;2375,8301;145,3447;921,96;854,28
1491411660;2375,75;145,36;922,1288;854,19
1491411720;2375,75;145,3542;921,98;854,2
1491411780;2375,6399;145,3439;921,9805;854,155
1491411840;2377,05;145,3553;922,02;854,05
1491411900;2377,71;145,41;922,11;854,09
1491411960;2377,1799;145,44;922,16;854,325
1491412020;2376,8401;145,37;921,92;854,23
1491412080;2376,75;145,32;921,54;854,14
1491412140;2376,8899;145,3163;921,685;854,2
1491412200;2376,8799;145,3457;921,83;854,06
1491412260;2377,02;145,3166;921,698;854,29
1491412320;2376,99;145,3243;921,675;854,32
1491412380;2376,8999;145,32;921,9652;854,32
1491412440;2376,71;145,3199;921,8784;854,54
1491412500;2376,6599;145,3053;921,8876;854,44
1491412560;2376,6201;145,33;921,97;854,64
1491412620;2376,4199;145,37;922,09;854,715
1491412680;2376,6299;145,345;922,08;855,18
1491412740;2376,1001;145,34;922,3;855,24
1491412800;2375,9099;145,3;922,2;855,195
1491412860;2375,9199;145,31;922,187;855,28
1491412920;2375,74;145,28;922,17;855,44
1491412980;2376,2;145,24;922,09;855,44
1491413040;2376,3301;145,25;922,27;855,57
1491413100;2376,52;145,2199;922,49;855,86
1491413160;2376,6399;145,2199;922,5051;855,962
1491413220;2376,7;145,2326;922,42;856,07
1491413280;2376,5;145,25;922,7057;856,41
1491413340;2376,6599;145,24;922,5;856,4
1491413400;2376,99;145,26;922,587;856,52
1491413460;2376,78;145,295;922,6;856,655
1491413520;2376,75;145,335;922,39;856,63
1491413580;2377,21;145,295;922,4108;856,6017
1491413640;2377,5;145,3426;922,53;856,99
1491413700;2377,99;145,386;922,4616;857,3
1491413760;2378;145,38;922,59;857,395
1491413820;2377,4199;145,388;922,5189;857,6822
1491413880;2377,6399;145,34;922,25;857,8
1491413940;2377,3;145,34;922,23;858,05
1491414000;2376,8;145,35;921,9;858,36
1491414060;2376,45;145,344;921,95;858,8899
1491414120;2376,03;145,33;921,69;858,47
1491414180;2376,04;145,3;921,47;858,6413
1491414240;2376,23;145,365;921,33;858,8078
1491414300;2376,74;145,38;921,53;859,1825
1491414360;2376,78;145,4;922;859,49
1491414420;2376,55;145,41;922,17;860,04
1491414480;2376,76;145,395;922,055;860,12
1491414540;2376,6699;145,41;922,015;860,51
1491414600;2377,1599;145,44;922;859,95
1491414660;2376,99;145,43;922,2;859,375
1491414720;2376,9399;145,44;922,2;859,11
1491414780;2376,9399;145,4368;922,25;859,31
1491414840;2376,5601;145,44;922;859,31
1491414900;2376,9099;145,42;921,8905;859,235
1491414960;2376,8899;145,4353;921,54;859,16
1491415020;2377,1101;145,45;921,25;859,21
1491415080;2376,99;145,4363;921,325;859,24
1491415140;2377,0601;145,43;920,75;859,6044
1491415200;2374,6201;145,42;920,21;859,4362
1491415260;2374,6799;145,265;919,49;858,38
1491415320;2375,04;145,26;919,9342;858,2
1491415380;2374,54;145,33;919,9932;858,24
1491415440;2374,9399;145,27;919,88;857,88
1491415500;2375,5;145,32;919,91;858,13
1491415560;2375,99;145,33;919,7;858,47
1491415620;2376,23;145,38;920,185;858,81
1491415680;2375,6201;145,41;921,19;859,27
1491415740;2375,29;145,31;920,9;859,28
1491415800;2376,1799;145,31;921,09;858,58
1491415860;2376;145,365;921,13;858,765
1491415920;2375,75;145,39;921,1213;858,6929
1491415980;2375,1899;145,35;921,0645;858,6085
1491416040;2374,01;145,25;921,105;858,62
1491416100;2373,9399;145,22;920,775;858,12
1491416160;2374,8899;145,24;920,58;858,04
1491416220;2375,0601;145,3;920,9928;858,4
1491416280;2374,96;145,2553;921;858,18
1491416340;2374,78;145,2733;920,96;858,21
